-0.0006760648907146071,0.0002554133439121965,0.0003984751826431648
4.456926134841249e-05,0.00021806518094674737,0.00010306036963795778
-9.575462975324081e-05,-0.00027530290862165383,0.00045988133238683126
-0.0007685683965884197,5.2428105990832485e-05,0.0005115667117146683
-0.0007420339616417628,-4.146198729601378e-05,0.00012112630252410881
-0.0003119634605655505,9.800395638749038e-06,0.0005656120558139381
-0.0003457685122351343,-0.00032667640798036556,0.0005372338768582196
-0.0007946283459012362,4.173346401639811e-05,1.0539066110839954e-05
-0.0005354204770523506,-0.000261504471909641,-0.0002762789445835233
-0.00019045449994322164,0.000684914659000835,0.00019458460390176473
